id,runName,instrumentType,runType,data_folder,startDate,totalReadCount
406,NS_R12,NextSeq,SR150_HIGH,150918_NS500415_0012_AH3W7TAFXX,20150918,0
408,RUN218,HiSeq2500,SR125_index,150925_D00418_0088_AC7PDYANXX,20150925,3832245048
409,RUN219,HiSeq2500,PE125_index,150925_700523F_0038_AC7JWJANXX,20150925,8330121238
411,RUN132_411,MiSeq,Miseq-500cycV2,150915_M01106_0132_000000000-AH7N9,20150915,0
415,RUN220,HiSeq2500,SR125_index,151008_700523F_0039_AC80KAANXX,20151008,2495874488
417,RUN134_417,MiSeq,Miseq-300cycV2,150921_M01106_0134_000000000-AJE81,20150921,0
422,RUN221,HiSeq2500,SR125_index,151016_700523F_0042_BC81Y6ANXX,20151016,2736111706
423,RUN222,HiSeq2500,SR125_index,151008_700523F_0040_BC8181ANXX,20151008,1545365110
424,RUN223,HiSeq2500,SR125_index,151016_D00418_0089_AC81BCANXX,20151016,2075110437
426,RUN135_426,MiSeq,Miseq-500cycV2,151006_M01106_0135_000000000-AH7UU,20151006,0
428,RUN224,HiSeq2500,PE125_index,151029_700523F_0043_AC801VANXX,20151029,3138753284
429,RUN225,HiSeq2500,PE125_index,151029_700523F_0044_BC7GK4ANXX,20151029,3676810988
430,RUN226,HiSeq2500,SR125_index,151029_D00418_0090_AC80Y9ANXX,20151029,2505801941
432,RUN227,HiSeq2500,SR125_index,151029_D00418_0091_BC80GHANXX,20151029,2205720100
434,RUN228,HiSeq2500,SR125_index,151110_700523F_0045_AC86HGANXX,20151110,2750503048
435,RUN229,HiSeq2500,SR125_index,151110_700523F_0046_BC87KKANXX,20151110,2575562508
436,RUN136_436,MiSeq,Miseq-500cycV2,151023_M01106_0136_000000000-AJ09D,20151023,0
437,RUN230,HiSeq2500,PE125_index,151110_D00418_0092_AC85VWANXX,20151110,4388474394
440,RUN137_440,MiSeq,Miseq-500cycV2,151027_M0116_0137_000000000-AJEV5,20151027,0
441,RUN138_441,MiSeq,Miseq-600cycV3,151029_M01106_0138_000000000-AJ4YY,20151029,0
447,RUN139_447,MiSeq,Miseq-600cycV3,151102_M01106_0139_000000000-AJ4NL,20151102,0
448,RUN231,HiSeq2500,PE125_index,151123_700523F_0047_AC867LANXX,20151123,9069508910
449,RUN232,HiSeq2500,SR125_index,151123_700523F_0048_BC813WANXX,20151123,5375142596
451,NS_R15,NextSeq,PE75_Mid,151111_NS500415_0015_AH57N2AFXX,20151111,0
454,RUN233,HiSeq2500,PE125_index,151202_700523F_0049_AC86C5ANXX,20151202,4394280280
455,RUN234,HiSeq2500,SR125_index,151202_700523F_0050_BC89VPANXX,20151202,3578234910
458,RUN235,HiSeq2500,PE125_dualindex,151124_D00418_0093_BC80J1ANXX,20151124,10524634736
460,NS_R16,NextSeq,SR150_HIGH,151120_NS500415_0016_AH5HL5AFXX,20151120,1625356150
461,RUN236,HiSeq2500,SR125_index,151211_D00418_0096_AC8A91ANXX,20151211,2638250536
463,RUN237,HiSeq2500,PE125_index,151202_D00418_0094_AC86MAANXX,20151202,3828020942
464,RUN238,HiSeq2500,PE125_index,151211_D00418_0097_BC8686ANXX,20151211,3771936160
465,NS_R17,NextSeq,PE75_Mid,151125_NS500415_0017_AH5HN2AFXX,20151125,178922440
466,NS_R18,NextSeq,PE75_Mid,151126_NS500415_0018_AHHGWKBGXX,20151126,575982714
467,RUN239,HiSeq2500,PE125_index,151202_D00418_0095_BC86W0ANXX,20151202,3708586578
470,NS_R19,NextSeq,PE75_Mid,151130_NS500415_0019_AH53WTAFXX,20151130,228523536
471,RUN240,HiSeq2500,SR125_index,151211_700523F_0051_AC891TANXX,20151211,3022394312
472,RUN241,HiSeq2500,PE125_index,151223_700523F_0052_AC86K6ANXX,20151223,5991226278
475,NS_R20,NextSeq,PE150_Mid,151209_NS500415_0020_AH552GAFXX,20151209,484600634
477,RUN242,HiSeq2500,PE125_index,151223_700523F_0053_BC86KTANXX,20151223,3515907278
478,RUN243,HiSeq2500,SR125_index,151223_D00418_0098_AC893VANXX,20151223,3066425272
479,Run146_479,MiSeq,Miseq-600cycV3,151207_M01106_0146_000000000-AKGK1,20151207,0
483,RUN148_483,MiSeq,Miseq-600cycV3,151214_M01106_0148_000000000-AKGG4,20151214,0
484,RUN149_484,MiSeq,Miseq-500cycV2,151217_M01106_0149_000000000-AKJCW,20151217,0
485,RUN244,HiSeq2500,SR125_index,151223_D00418_0099_BC87VEANXX,20151223,2023317826
486,RUN245,HiSeq2500,SR125_index,160115_700523F_0054_AC89WFANXX,20160115,4207660620
488,RUN246,HiSeq2500,PE125_index,160129_700523F_0056_BC89Y9ANXX,20160129,2803606750
491,RUN247,HiSeq2500,PE150_index,160322_K00206_0009_AH77MLBBXX,20160322,6911923636
492,RUN153_492,MiSeq,Miseq-600cycV3,160111_M01106_0153_000000000-AKK2A,20160111,0
495,RUN154_495,MiSeq,Miseq-500cycV2,160114_M01106_0154_000000000-AKA1B,20160114,0
496,RUN155_496,MiSeq,Miseq-300cycV2,160118_M01106_0155_000000000-AK73B,20160118,0
497,RUN248,HiSeq2500,SR125_index,160129_700523F_0055_AC89C6ANXX,20160129,7352780721
499,NS_R21,NextSeq,PE75_Mid,160120_NS500415_0021_AH777VAFXX,20160120,318643954
504,trainingRun1,HiSeq2500,PE150_index,160121_K00206_0007_BH5KV7BBXX,20160121,10355649928
509,RUN249,HiSeq2500,PE125_index,160205_700523F_0058_BC8DJFANXX,20160205,3502341368
510,MS158,MiSeq,Miseq-600cycV3,160128_M01106_0158_000000000-AMD24,20160128,0
513,RUN250,HiSeq2500,SR125_index,160205_700523F_0057_AC915TANXX,20160205,1922067070
518,RUN251,HiSeq2500,PE125_index,160219_700523F_0059_AC8L5RANXX,20160219,4178654040
520,MS160,MiSeq,Miseq-600cycV3,160201_M01106_0160_000000000-AM08D,20160201,0
521,RUN252,HiSeq2500,SR125_index,160219_700523F_0060_BC97TCANXX,20160219,4902742465
524,MS162,MiSeq,Miseq-300cycV2,160205_M01106_0162_000000000-ALWB4,20160205,0
527,RUN253,HiSeq2500,PE125_dualindex,160415_D00418_0101_BC8HUTACXX,20160415,0
529,MS164,MiSeq,Miseq-300cycV2,160212_M01106_0164_000000000-ALWEJ,20160212,0
534,MS165,MiSeq,Miseq-500cycV2,160218_M01106_0165_000000000-AM133,20160218,0
537,RUN254,HiSeq2500,SR125_index,160226_700523F_0061_AC9AUCANXX,20160226,3179001148
539,RUN255,HiSeq2500,SR125_index,160310_700523F_0062_AC9BB8ANXX,20160310,3024544492
540,MS166,MiSeq,Miseq-600cycV3,160225_M01106_0166_000000000-AMH2T,20160225,0
542,MS167,MiSeq,Miseq-300cycV2,160229_M01106_0167_000000000-AMRG8,20160229,0
543,RUN256,HiSeq2500,SR125_index,160318_700523F_0063_AC9B17ANXX,20160318,3164260943
546,RUN157_546,MiSeq,Miseq-600cycV3,160125_M01106_0157_000000000-AM0EK,20160125,0
548,RUN258,HiSeq2500,PE150_index,160406_K00206_0012_BH7377BBXX,20160406,8025928668
552,RUN260,HiSeq2500,PE125_index,160324_700523F_0065_AC8946ANXX,20160324,5350782862
553,NS34,NextSeq,PE75_Mid,160314_NS500415_0034_AH5YHVAFXX,20160314,248270250
556,MS170,MiSeq,Miseq-600cycV3,160317_M1106_0170_000000000-ALYA2,20160317,0
557,RUN261,HiSeq2500,SR125_index,160318_700523F_0064_BC9B71ANXX,20160318,2279502222
559,NS36,NextSeq,SR150_HIGH,160318_NS500415_0036_AHYFGTBGXX,20160318,6838313746
560,NS37,NextSeq,SR150_HIGH,160320_NS500415_0037_AHVWM7BGXX,20160320,1324578036
564,RUN263,HiSeq2500,SR125_index,160405_700523F_0066_AC8H02ANXX,20160405,7339292368
565,MS172,MiSeq,Miseq-500cycV2,160324_M01106_0172_000000000-AM4A9,20160324,0
566,RUN264,HiSeq2500,SR125_index,160324_K00206_0010_BH7CNVBBXX,20160324,3284795375
567,RUN265,HiSeq2500,PE150_index,160405_K00206_0011_AHC2MFBBXX,20160405,13553040028
569,MS173,MiSeq,Miseq-50cycV2,160330_M01106_0173_000000000-AN8FR,20160330,0
570,RUN257,HiSeq2500,PE125_index,160420_K00206_0014_BHC2M7BBXX,20160420,7032612332
571,RUN266,HiSeq2500,SR125_index,160506_K00206_0015_AHC3H5BBXX,20160506,5636897832
572,RUN267,HiSeq2500,SR125_index,160410_700523F_0067_AC8F1AANXX,20160410,2883079010
573,MS175,MiSeq,Miseq-600cycV3,160404_M01106_0175_000000000-AN2T2,20160404,0
577,MS176,MiSeq,Miseq-300cycV2,160412_M01106_0176_000000000-ANBRH,20160412,0
578,MS177,MiSeq,Miseq-300cycV2,160414_M01106_0177_000000000-AN8UU,20160414,0
580,RUN268,HiSeq2500,SR125_index,160420_700523F_0068_AC9BMUANXX,20160420,2704639244
581,RUN269,HiSeq2500,PE125_index,160420_700523F_0069_BC94WRANXX,20160420,3921587552
582,MS178,MiSeq,Miseq-600cycV3,160415_M01106_0178_000000000-ANM5J,20160415,0
583,NS39,NextSeq,SR150_HIGH,160415_NS500415_0039_AH7N2YAFXX,20160415,4322159072
585,RUN270,HiSeq2500,PE125_index,160518_700523F_0070_AC93G3ANXX,20160518,6338404862
586,RUN271,HiSeq2500,PE150_index,160525_K00206_0017_AHC2HFBBXX,20160525,6451681700
587,RUN272,HiSeq2500,SR125_index,160518_700523F_0071_BC9BYFANXX,20160518,4070137304
588,MS179,MiSeq,Miseq-600cycV3,160420_M01106_0179_000000000-ANL9U,20160420,0
594,MS180,MiSeq,Miseq-600cycV3,160428_M01106_0180_000000000-APM4L,20160428,0
595,MS174,MiSeq,Miseq-600cycV3,160401_M01106_0174_0000000-ALYBR,20160401,0
597,NS41,NextSeq,PE75_Mid,160511_NS500415_0041_AHCMJCAFXX,20160511,136109269
600,RUN273,HiSeq2500,SR125_index,160518_K00206_0016_AHC32NBBXX,20160518,3331778363
601,RUN274,HiSeq2500,SR125_index,160526_700523F_0072_AC9BYRANXX,20160526,6493440207
604,RUN275,HiSeq2500,SR125_index,160617_K00206_0021_AHC2WCBBXX,20160617,11188432700
605,RUN276,HiSeq2500,PE150_index,160624_K00206_0023_BHFFVHBBXX,20160624,0
606,MS183,MiSeq,Miseq-600cycV3,160519_M01106_0183_000000000-APG4L,20160519,0
607,MS184,MiSeq,Miseq-600cycV3,160520_M01106_0184_000000000-APEM4,20160520,0
611,RUN278,HiSeq2500,PE150_index,160603_K00206_0018_AHF7MCBBXX,20160603,7123934820
614,MS185,MiSeq,Miseq-600cycV3,160531_M01106_0185_000000000-AR84J,20160531,0
615,MS186,MiSeq,Miseq-600cycV3,160603_M01106_0186_000000000-AU07L,20160603,0
616,MS187,MiSeq,Miseq-600cycV3,160606_M01106_0187_000000000-AU06T,20160606,0
617,RUN279,HiSeq2500,SR125_index,160610_700523F_0073_AC9EL4ANXX,20160610,1429948354
618,RUN280,HiSeq2500,PE150_index,160610_K00206_0019_AHFGLGBBXX,20160610,8315277270
620,RUN281,HiSeq2500,PE75_index,160610_K00206_0020_BHF7KJBBXX,20160610,7020167490
621,MS188,MiSeq,Miseq-600cycV3,160609_M01106_0188_000000000-APVNT,20160609,0
622,RUN282,HiSeq2500,SR125_index,160623_K00206_0022_AHCYVNBBXX,20160623,3754118646
624,MS189,MiSeq,Miseq-300cycV2,160615_M01106_0189_000000000-AN9EY,20160615,0
625,MS190,MiSeq,Miseq-600cycV3,160617_M01106_0190_000000000-ARE39,20160617,0
626,RUN283rehyb,HiSeq2500,SR125_index,160707_K00206_0024_AH7HV5BBXX,20160707,5710682231
629,NS42,NextSeq,PE75_Mid,160622_NS500415_0042_AHCL7JAFXX,20160622,157532248
630,RUN284,HiSeq2500,PE75_index,160722_K00206_0027_AHFMFJBBXX,20160722,8617010158
631,RUN285,HiSeq2500,PE125_index,160805_700523F_0075_AC9FTMANXX,20160805,2858102572
632,MS191,MiSeq,Miseq-500cycV2,160624_M01106_0191_000000000-AN8N8,20160624,0
633,RUN286,HiSeq2500,SR125_index,160713_K00206_0026_BHFNFMBBXX,20160713,4423568321
634,RUN276_rerun,HiSeq2500,PE150_index,160711_K00206_0025_AHFHCNBBXX,20160711,10145148004
635,MS192,MiSeq,Miseq-500cycV2,160630_M01106_0192_000000000-ANV6B,20160630,0
636,NS43,NextSeq,PE150_HIGH,160701_NS500415_0043_AH355FBGXY,20160701,2297052996
640,MS193,MiSeq,Miseq-600cycV3,160707_M01106_0193_000000000-ARU7C,20160707,0
641,RUN287,HiSeq2500,SR125_index,160714_700523F_0074_AC9MCYANXX,20160714,5816876065
643,MS194,MiSeq,Miseq-600cycV3,160711_M01106_0194_000000000-AUATD,20160711,0
645,MS195,MiSeq,Miseq-600cycV3,160711_M01106_0195_000000000-ARE65,20160711,0
646,RUN288,HiSeq2500,SR125_index,160722_K00206_0028_BHFNCHBBXX,20160722,4361761738
649,NS47,NextSeq,PE150_HIGH,160718_NS500415_0047_AH3JMYBGXY,20160718,2573778405
651,RUN289,HiSeq2500,PE150_index,160817_K00206_0031_BHCTCLBBXX,20160817,110632044776
652,MS197,MiSeq,Miseq-600cycV3,160719_M01106_0197_000000000-ARDG1,20160719,0
653,MS198,MiSeq,Miseq-600cycV3,160722_M01106_0198_000000000-AT7J3,20160722,0
654,NS49,NextSeq,SR75_HIGH,160724_NS500415_0049_AHW7LYBGXX,20160724,6491496634
655,RUN290,HiSeq2500,SR125_index,160817_K00206_0030_AHFN7VBBXX,20160817,7887099708
656,MS199,MiSeq,Miseq-600cycV3,160725_M01106_0199_000000000-AT7R5,20160725,0
657,NS50,NextSeq,SR75_HIGH,160725_NS500415_0050_AHHYHJBGXY,20160725,3819243509
660,RUN291,HiSeq2500,SR125_index,160817_D00418_0102_BC9NHJANXX,20160817,2337938425
661,NS52,NextSeq,SR75_HIGH,160727_NS500415_0052_AHJ57HBGXY,20160727,2602225028
662,NS53,NextSeq,SR75_HIGH,160728_NS500415_0053_AHHY2YBGXY,20160728,0
663,MS200,MiSeq,Miseq-300cycV2,160728_M01106_0200_000000000-ATDJB,20160728,0
664,NS54,NextSeq,SR75_HIGH,160802_NS500415_0054_AHHTK5BGXY,20160802,3802073064
666,RUN293,HiSeq2500,SR125_index,160807_K00206_0029_AHFVJMBBXX,20160807,12383847371
668,MS201,MiSeq,Miseq-600cycV3,160805_M01106_0201_000000000-AT729,20160805,0
671,NS56,NextSeq,PE75_Mid,160810_NS500415_0056_AHF3KCAFXX,20160810,186830917
673,RUN296,HiSeq2500,PE150_index,160923_K00206_0035_AHFLG3BBXX,20160923,0
674,MS203,MiSeq,Miseq-600cycV3,160812_M01106_0203_000000000-ARE1K,20160812,0
676,NS58,NextSeq,SR75_HIGH,160816_NS500415_0058_AHHMVYBGXY,20160816,761665310
677,MS204,MiSeq,Miseq-600cycV3,160816_M01106_0204_000000000-ATLUU,20160816,0
678,RR1,HiSeq2500,PE250_index_RR,161021_700523F_0084_AH3FM3BCXY,20161021,566344068
679,RR2,HiSeq2500,PE125_index_RR,160921_700523F_0077_AH3FYYBCXY,20160921,887616890
680,RR3,HiSeq2500,PE125_index_RR,160921_700523F_0078_BH25HGBCXY,20160921,966320512
682,RUN297,HiSeq2500,SR125_index,160906_K00206_0033_AHFWFYBBXX,20160906,3476472286
683,RUN298,HiSeq2500,PE125_index,160819_D00418_0103_AC9MPRANXX,20160819,5990246066
684,MS205,MiSeq,Miseq-600cycV3,160819_M01106_0205_000000000-ANKBW,20160819,0
687,MS206,MiSeq,Miseq-600cycV3,160822_M01106_0206_000000000-ATG1J,20160822,0
688,RUN299,HiSeq2500,PE150_index,160826_K00206_0032_AHCL7JBBXX,20160826,9093762584
689,RUN300,HiSeq2500,PE125_index,160901_D00418_0104_AC9WEYANXX,20160901,8310987998
692,RUN301,HiSeq2500,SR125_index,160921_D00418_0105_AC70BHACXX,20160921,4352076674
694,NS60,NextSeq,SR150_HIGH,160826_NS500415_0060_AHFYFNAFXX,20160826,808772638
697,NS61,NextSeq,SR75_HIGH,160831_NS500415_0061_AHHT5CBGXY,20160831,379757600
699,RUN302,HiSeq2500,SR125_index,160923_K00206_0036_BHGHW2BBXX,20160923,3582291484
700,MS209,MiSeq,Miseq-600cycV3,160901_M01106_0209_000000000-ATNAM,20160901,0
701,MS210,MiSeq,Miseq-600cycV3,160905_M01106_0210_000000000-ATHDP,20160905,0
703,MS211,MiSeq,Miseq-600cycV3,160908_M01106_0211_000000000-ATW49,20160908,0
705,MS212,MiSeq,Miseq-50cycV2,160912_M01106_0212_00000000-ATHBN,20160912,0
707,MS213,MiSeq,Miseq-500cycV2,160913_M01106_0213_000000000-ARUEN,20160913,0
709,MS214,MiSeq,Miseq-50cycV2,160915_M01106_0214_000000000-ANVGW,20160915,0
710,MS217,MiSeq,Miseq-600cycV3,160919_M01106_0217_000000000-AW8Y5,20160919,0
711,RR4,HiSeq2500,PE125_index_RR,160908_700523F_0076_AHYCG2BCXX,20160908,0
712,RUN303,HiSeq2500,SR125_index,160916_K00206_0034_AHFN5YBBXX,20160916,4558302869
714,NS62,NextSeq,PE150_Mid,160914_NS500415_0062_AHG232AFXX,20160914,397752070
716,RR5,HiSeq2500,SR125_Index_RR,160926_700523F_0079_AHYMT5BCXX,20160926,638116090
717,RR6,HiSeq2500,PE150_index_RR,160930_700523F_0081_AH3FVLBCXY,20160930,2528424068
718,RR8,HiSeq2500,SR70_index_RR,160926_700523F_0080_BH3NK2BCXY,20160926,402697410
721,MS215,MiSeq,Miseq-500cycV2,160916_M01106_0215_000000000-AUB26,20160916,0
722,MS216,MiSeq,Miseq-500cycV2,160916_M01106_0216_000000000-AUB26,20160916,0
723,RR9,HiSeq2500,SR70_index_RR,161011_700523F_0082_AH3NHNBCXY,20161011,389545521
725,NS63,NextSeq,PE75_HIGH,160921_NS500415_0063_AHGNF5BGXY,20160921,122629746
726,RUN304,HiSeq2500,SR125_index,161104_D00418_0107_ACAG0AANXX,20161104,2946866191
727,RUN305,HiSeq2500,PE150_index,161021_K00206_0048_AHFVVJBBXX,20161021,8809510346
731,RUN296_rerun,HiSeq2500,PE150_index,160929_K00206_0037_AHFFMMBBXX,20160929,1808010556
732,NS64,NextSeq,SR75_HIGH,160928_NS500415_0064_AHGLMMBGXY,20160928,1007827661
733,RUN306,HiSeq2500,SR125_index,161024_K00206_0049_AHGH5CBBXX,20161024,4298060542
736,RR11,HiSeq2500,PE125_index_RR,161013_700523F_0083_BH3HLYBCXY,20161013,2513343400
737,RR12,HiSeq2500,SR70_index_RR,161025_700523F_0085_AH3NGYBCXY,20161025,806829561
746,RUN296_rerun2,HiSeq2500,PE150_index,161018_K00206_0047_AHFNHKBBXX,20161018,7980778400
747,RUN307,HiSeq2500,PE150_index,161116_K00206_0051_AHG5LVBBXX,20161116,20425122214
751,RUN308,HiSeq2500,SR125_index,161019_D00418_0106_ACA65BANXX,20161019,10641273277
756,RR13,HiSeq2500,SR125_Index_RR,161028_700523F_0086_AH3NKFBCXY,20161028,299525974
757,RR14,HiSeq2500,PE125_index_RR,161104_700523F_0088_AH5N2CBCXY,20161104,4920975220
759,RUN309,HiSeq2500,SR125_index,161103_K00206_0050_AHGHLGBBXX,20161103,3225043766
760,RR15,HiSeq2500,SR70_index_RR,161116_700523F_0093_AH5L7CBCXY,20161116,505530225
761,RR16,HiSeq2500,PE125_index_RR,161101_700523F_0087_BH3FVWBCXY,20161101,486308304
762,RR17,HiSeq2500,SR125_Index_RR,161104_700523F_0089_BH5L2VBCXY,20161104,1192095509
767,RUN311,HiSeq2500,SR125_index,161122_K00206_0052_AHGJ2HBBXX,20161122,3126414588
768,RR19,HiSeq2500,PE125_index_RR,161128_D00418_0110_AHCCJNBCXY,20161128,821467432
769,RUN312,HiSeq2500,PE125_dualindex,161110_D00418_0108_ACADLDANXX,20161110,54468300190
770,RR20,HiSeq2500,SR125_Index_RR,161110_700523F_0092_BH5L33BCXY,20161110,1235386805
772,RR18,HiSeq2500,PE125_index_RR,161110_700523F_0090_AH72FGBCXY,20161110,2910893566
774,RR22,HiSeq2500,PE125_index_RR,161117_700523F_0094_AHCCKYBCXY,20161117,791183408
776,RR21,HiSeq2500,SR125_Index_RR,161209_D00418_0115_BH5YWCBCXY,20161209,435771788
777,MS222,MiSeq,Miseq-600cycV3,161102_M01106_0222_000000000-AV257,20161102,0
778,MS223,MiSeq,Miseq-600cycV3,161107_M01106_0223_000000000-AW0R3,20161107,0
780,RUN313,HiSeq2500,SR125_index,161124_K00206_0053_AHGHKMBBXX,20161124,3037804230
781,NS65,NextSeq,PE75_Mid,161114_NS500415_0065_AHFYCJAFXX,20161114,208824033
782,MS224,MiSeq,Miseq-600cycV3,161111_M01106_0224_000000000-AW8RM,20161111,0
784,MS225,MiSeq,Miseq-500cycV2,161115_M01106_0225_000000000-AWTVG,20161115,0
785,RUN314_B,HiSeq2500,PE150_index,161212_K00206_0054_AHGYL2BBXX,20161212,7086625520
786,MS226,MiSeq,Miseq-500cycV2,161118_M01106_000000000-AWTRM,20161118,0
792,MS229,MiSeq,Miseq-300cycV2,161124_M01106_0227_000000000-D2BWR,20161124,0
793,NS66,NextSeq,PE150_HIGH,161124_NS500415_0066_AHMWJHBGXY,20161124,1039403825
794,MS230,MiSeq,Miseq-600cycV3,161124_M04679_0008_000000000-AUNA6,20161124,0
795,RR14_rerun,HiSeq2500,PE125_index_RR,161201_D00418_0111_AHCHF3BCXY,20161201,3552015744
796,MS231,MiSeq,Miseq-600cycV3,161128_M01106_0228_000000000-AVDCP,20161128,0
797,RUN315,HiSeq2500,SR125_index,161216_K00206_0055_AHGMJLBBXX,20161216,3432896048
798,MS232,MiSeq,Miseq-600cycV3,161128_M04679_0009_000000000-AWWHW,20161128,0
800,RR25,HiSeq2500,SR125_Index_RR,161209_D00418_0114_AH7NV5BCXY,20161209,657494391
801,NS67,NextSeq,PE150_HIGH,161129_NS500415_0067_AHMWKJBGXY,20161129,2553435880
802,RR26,HiSeq2500,SR125_Index_RR,161202_D00418_0112_BH75VLBCXY,20161202,1019817620
803,RR27,HiSeq2500,SR125_Index_RR,161206_D00418_0113_AH73VMBCXY,20161206,0
804,RR24,HiSeq2500,PE125_index_RR,161220_700523F_0097_BHFLL5BCXY,20161220,606960414
805,RUN316,HiSeq2500,PE150_index,161216_K00206_0056_BHH572BBXX,20161216,13287749402
806,RUN317,HiSeq2500,SR125_index,170113_K00206_0058_AHHCJWBBXX,20170113,3967094996
807,NS68,NextSeq,PE150_HIGH,161202_NS500415_0068_AHN35MBGXY,20161202,458090436
808,RR28,HiSeq2500,PE150_index_RR,161215_D00418_0116_AHCJT2BCXY,20161215,1858631786
809,MS233,MiSeq,Miseq-600cycV3,161202_M01106_0230_000000000-AY6RN,20161202,0
810,MS235,MiSeq,Miseq-600cycV3,161202_M04679_0010_000000000-AYFHN,20161202,0
812,RR29,HiSeq2500,PE250_index_RR,161215_700523F_0096_BHCH5TBCXY,20161215,497073412
813,RUN310_rerun,HiSeq2500,PE125_index,161205_700523F_0095_ACAFW4ANXX,20161205,7339414030
814,MS234,MiSeq,Miseq-50cycV2,161201_M01106_0229_000000000-D2B4D,20161201,0
815,NS69,NextSeq,PE75_Mid,161207_NS500415_0069_AHCTKKAFXX,20161207,253552517
817,NS70,NextSeq,SR150_HIGH,161209_NS500415_0070_AHGHKWAFXX,20161209,914814790
818,NS71,NextSeq,PE75_Mid,161212_NS500415_0071_AH5CLKBGX2,20161212,266765189
819,NS72,NextSeq,SR75_HIGH,161213_NS500415_0072_AH73F2BGX2,20161213,4688462833
820,NS73,NextSeq,SR75_HIGH,161215_NS500415_0074_AH5YMFBGX2,20161215,7400775194
821,NS74,NextSeq,SR75_HIGH,161214_NS500415_0073_AH7CFYBGX2,20161214,4962504643
822,MS236,MiSeq,Miseq-600cycV3,161214_M04679_0012_000000000-AY742,20161214,0
826,RR31A,HiSeq2500,SR125_Index_RR,161222_700523F_0098_BHF2JNBCXY,20161222,1339756173
827,RUN318,HiSeq2500,PE125_index,170124_700523F_0102_ACAJ1WANXX/,20170124,4511081292
828,RUN319,HiSeq2500,SR125_index,170120_700523F_0101_BCA89UANXX,20170120,1499958850
829,RUN320,HiSeq2500,PE150_index,161222_K00206_0057_AHHC7MBBXX,20161222,6207870776
833,RUN321,HiSeq2500,PE150_index,170203_K00206_0063_AHHFK5BBXX,20170203,43803434622
840,RR31,HiSeq2500,PE150_index_RR,170104_700523F_0099_AHFLL2BCXY,20170104,779271428
844,MS237,MiSeq,Miseq-600cycV3,170106_M01106_0232_000000000-AYGPG,20170106,0
845,MS238,MiSeq,Miseq-500cycV2,161214_M01106_0231_000000000-AWTJ0,20161214,0
850,RUN322,HiSeq2500,SR125_index,170120_K00206_0060_BHH7KFBBXX,20170120,6611147071
852,RUN323,HiSeq2500,SR125_index,170119_700523F_0100_ACA960ANXX,20170119,5357843580
853,RUN324,HiSeq2500,SR125_index,170119_K00206_0059_AHGLTHBBXX,20170119,3770024834
855,RUN325,HiSeq2500,PE150_index,170127_K00206_0061_AHHFKTBBXX,20170127,7607394310
856,RUN326,HiSeq2500,SR125_index,170209_K00206_0065_BHHCJMBBXX,20170209,0
857,RUN327,HiSeq2500,SR125_index,170125_700523F_0103_BCA85MANXX,20170125,1900499568
860,RUN328,HiSeq2500,PE125_index,170215_700523F_0107_BCALU4ANXX,20170215,4717090876
861,RR34,HiSeq2500,SR125_Index_RR,170208_700523F_0106_AH7323BCXY,20170208,229475569
863,RR35,HiSeq2500,SR70_index_RR,170207_700523F_0105_AHF2HLBCXY,20170207,361461691
864,RUN329,HiSeq2500,PE150_index,170207_K00206_0064_AHHFJJBBXX,20170207,7817153004
866,RR36,HiSeq2500,PE250_index_RR,170206_700523F_0104_BHCL7YBCXY,20170206,446775760
867,RR37,HiSeq2500,SR125_Index_RR,170221_D00418_0118_AHCJKWBCXY,20170221,1194440904
868,MS240,MiSeq,Miseq-300cycV2,170130_M01106_0234_000000000-AV3MK,20170130,0
869,MS241,MiSeq,Miseq-300cycV2,170130_M04679_0015_000000000-AVV9,20170130,0
871,MS243,MiSeq,Miseq-500cycV2,170203_M04679_0018_000000000-AWTU4,20170203,0
872,MS244,MiSeq,Miseq-600cycV3,170206_M04679_0019_000000000-B3G3W,20170206,0
873,RUN330,HiSeq2500,PE150_index,170317_K00206_0071_AHH5JCBBXX,20170317,9024932562
875,NS76,NextSeq,PE75_Mid,170208_NS500415_0076_AHJ2YVAFXX,20170208,278994843
877,RUN331,HiSeq2500,SR125_index,170214_K00206_0067_BHH7HGBBXX,20170214,5660671385
879,RR38,HiSeq2500,PE150_index_RR,170221_D00418_0119_BHCJ2LBCXY,20170221,1187837524
880,MS246,MiSeq,Miseq-600cycV3,170209_M04679_0020_000000000-AVG4C,20170209,0
881,RUN326_rerun,HiSeq2500,SR125_index,170213_K00206_0066_AHH7JWBBXX,20170213,3964773687
883,MS247,MiSeq,Miseq-300cycV2,170214_M101106_0184_000000000-D28T1,20170214,0
884,MS248,MiSeq,Miseq-500cycV2,170214_M04679_0021_000000000-B2WV9,20170214,0
885,RUN332,HiSeq2500,SR125_index,170228_K00206_0068_AHHM3WBBXX,20170228,4935238642
886,RUN333,HiSeq2500,SR125_index,170317_K00206_0070_BHH35HBBXX,20170317,7103824661
887,RR39,HiSeq2500,SR70_index_RR,170217_D00418_0117_AH732CBCXY,20170217,438827300
888,MS249_888,MiSeq,Miseq-500cycV2,170217_M01106_0185_000000000-B2Y57,20170217,0
889,NS78,NextSeq,SR75_HIGH,170220_NS500415_0078_AH772YBGX2,20170220,2961929931
890,RR40,HiSeq2500,SR70_index_RR,170222_700523F_0108_AHF2KWBCXY,20170222,233957022
891,MS250,MiSeq,Miseq-500cycV2,170220_M04679_0022_000000000-B2Y58,20170220,0
